date,sales,revenue,estado,codigo,asp,canal
2018-01-01,15,119794,Campeche,CAM,7986.266666666666,Web
2018-01-01,7,49811,Coahuila de Zaragoza,COA,7115.857142857143,Correo
2018-01-01,47,358420,Coahuila de Zaragoza,COA,7625.95744680851,Call Center
2018-01-01,46,254038,Coahuila de Zaragoza,COA,5522.565217391304,Recomendación
2018-01-01,61,427325,Coahuila de Zaragoza,COA,7005.327868852459,Web
2018-01-01,8,47927,Colima,COL,5990.875,Correo
2018-01-01,51,344864,Colima,COL,6762.0392156862745,Call Center
2018-01-01,50,244430,Colima,COL,4888.6,Recomendación
2018-01-01,66,411163,Colima,COL,6229.742424242424,Web
2018-01-01,2,13430,Chiapas,CHP,6715,Correo
2018-01-01,13,96633,Chiapas,CHP,7433.307692307692,Call Center
2018-01-01,13,68491,Chiapas,CHP,5268.538461538462,Recomendación
2018-01-01,17,115210,Chiapas,CHP,6777.058823529412,Web
2018-01-01,8,36536,Chihuahua,CHH,4567,Correo
2018-01-01,53,262899,Chihuahua,CHH,4960.358490566037,Call Center
2018-01-01,52,186335,Chihuahua,CHH,3583.3653846153848,Recomendación
2018-01-01,69,313440,Chihuahua,CHH,4542.608695652174,Web
2018-01-01,8,38063,Durango,DUR,4757.875,Correo
2018-01-01,48,273883,Durango,DUR,5705.895833333333,Call Center
2018-01-01,47,194121,Durango,DUR,4130.234042553191,Recomendación
2018-01-01,62,326536,Durango,DUR,5266.709677419355,Web
2018-01-01,7,39737,Guanajuato,GUA,5676.714285714285,Correo
2018-01-01,46,285926,Guanajuato,GUA,6215.782608695652,Call Center
2018-01-01,45,202657,Guanajuato,GUA,4503.488888888889,Recomendación
2018-01-01,59,340895,Guanajuato,GUA,5777.881355932203,Web
2018-01-01,4,43980,Guerrero,GRO,10995,Correo
2018-01-01,25,316458,Guerrero,GRO,12658.32,Call Center
2018-01-01,25,224297,Guerrero,GRO,8971.88,Recomendación
2018-01-01,33,377297,Guerrero,GRO,11433.242424242424,Web
2018-01-01,7,44398,Hidalgo,HID,6342.571428571428,Correo
2018-01-01,43,319466,Hidalgo,HID,7429.441860465116,Call Center
2018-01-01,42,226429,Hidalgo,HID,5391.166666666667,Recomendación
2018-01-01,55,380883,Hidalgo,HID,6925.145454545454,Web
2018-01-01,14,104659,Jalisco,JAL,7475.642857142857,Correo
2018-01-01,91,753078,Jalisco,JAL,8275.582417582418,Call Center
2018-01-01,89,533761,Jalisco,JAL,5997.314606741573,Recomendación
2018-01-01,118,897855,Jalisco,JAL,7608.940677966101,Web
2018-01-01,14,54257,México,MEX,3875.5,Correo
2018-01-01,86,390410,México,MEX,4539.6511627906975,Call Center
2018-01-01,84,276712,México,MEX,3294.190476190476,Recomendación
2018-01-01,112,465465,México,MEX,4155.9375,Web
2018-01-01,5,37524,Michoacán de Ocampo,MIC,7504.8,Correo
2018-01-01,34,270003,Michoacán de Ocampo,MIC,7941.264705882353,Call Center
2018-01-01,34,191370,Michoacán de Ocampo,MIC,5628.529411764706,Recomendación
2018-01-01,45,321910,Michoacán de Ocampo,MIC,7153.555555555556,Web
2018-01-01,2,13964,Morelos,MOR,6982,Correo
2018-01-01,12,100478,Morelos,MOR,8373.166666666666,Call Center
2018-01-01,11,71216,Morelos,MOR,6474.181818181818,Recomendación
2018-01-01,15,119794,Morelos,MOR,7986.266666666666,Web
2018-01-01,7,37341,Nayarit,NAY,5334.428571428572,Correo
2018-01-01,44,268689,Nayarit,NAY,6106.568181818182,Call Center
2018-01-01,43,190439,Nayarit,NAY,4428.813953488372,Recomendación
2018-01-01,57,320344,Nayarit,NAY,5620.070175438596,Web
2018-01-01,14,54257,Nuevo León,NLE,3875.5,Correo
2018-01-01,86,390410,Nuevo León,NLE,4539.6511627906975,Call Center
2018-01-01,84,276712,Nuevo León,NLE,3294.190476190476,Recomendación
2018-01-01,112,465465,Nuevo León,NLE,4155.9375,Web
2018-01-01,2,13430,Oaxaca,OAX,6715,Correo
2018-01-01,13,96633,Oaxaca,OAX,7433.307692307692,Call Center
2018-01-01,13,68491,Oaxaca,OAX,5268.538461538462,Recomendación
2018-01-01,17,115210,Oaxaca,OAX,6777.058823529412,Web
2018-01-01,4,32902,Puebla,PUE,8225.5,Correo
2018-01-01,27,236745,Puebla,PUE,8768.333333333334,Call Center
2018-01-01,27,167798,Puebla,PUE,6214.740740740741,Recomendación
2018-01-01,36,282259,Puebla,PUE,7840.527777777777,Web
2018-01-01,14,104659,Querétaro,QUE,7475.642857142857,Correo
2018-01-01,91,753078,Querétaro,QUE,8275.582417582418,Call Center
2018-01-01,89,533761,Querétaro,QUE,5997.314606741573,Recomendación
2018-01-01,118,897855,Querétaro,QUE,7608.940677966101,Web
2018-01-01,7,33121,Quintana Roo,ROO,4731.571428571428,Correo
2018-01-01,47,238327,Quintana Roo,ROO,5070.787234042553,Call Center
2018-01-01,46,168919,Quintana Roo,ROO,3672.1521739130435,Recomendación
2018-01-01,61,284145,Quintana Roo,ROO,4658.11475409836,Web
2018-01-01,5,33751,San Luis Potosí,SLP,6750.2,Correo
2018-01-01,34,242856,San Luis Potosí,SLP,7142.823529411765,Call Center
2018-01-01,34,172130,San Luis Potosí,SLP,5062.64705882353,Recomendación
2018-01-01,45,289545,San Luis Potosí,SLP,6434.333333333333,Web
2018-01-01,6,23409,Sinaloa,SIN,3901.5,Correo
2018-01-01,36,168443,Sinaloa,SIN,4678.972222222223,Call Center
2018-01-01,36,119388,Sinaloa,SIN,3316.3333333333335,Recomendación
2018-01-01,47,200826,Sinaloa,SIN,4272.893617021276,Web
2018-01-01,6,45590,Sonora,SON,7598.333333333333,Correo
2018-01-01,40,328047,Sonora,SON,8201.175,Call Center
2018-01-01,40,232511,Sonora,SON,5812.775,Recomendación
2018-01-01,52,391114,Sonora,SON,7521.423076923077,Web
2018-01-01,7,51422,Tabasco,TAB,7346,Correo
2018-01-01,44,370011,Tabasco,TAB,8409.34090909091,Call Center
2018-01-01,44,262253,Tabasco,TAB,5960.295454545455,Recomendación
2018-01-01,58,441145,Tabasco,TAB,7605.948275862069,Web
2018-01-01,5,29393,Tamaulipas,TAM,5878.6,Correo
2018-01-01,30,211496,Tamaulipas,TAM,7049.866666666667,Call Center
2018-01-01,30,149902,Tamaulipas,TAM,4996.733333333334,Recomendación
2018-01-01,39,252155,Tamaulipas,TAM,6465.51282051282,Web
2018-01-01,7,37221,Tlaxcala,TLA,5317.285714285715,Correo
2018-01-01,42,267822,Tlaxcala,TLA,6376.714285714285,Call Center
2018-01-01,41,189825,Tlaxcala,TLA,4629.878048780488,Recomendación
2018-01-01,54,319310,Tlaxcala,TLA,5913.148148148148,Web
2018-01-01,6,39448,Veracruz de Ignacio de la Llave,VER,6574.666666666667,Correo
2018-01-01,39,283850,Veracruz de Ignacio de la Llave,VER,7278.205128205128,Call Center
2018-01-01,38,201185,Veracruz de Ignacio de la Llave,VER,5294.3421052631575,Recomendación
2018-01-01,51,338420,Veracruz de Ignacio de la Llave,VER,6635.686274509804,Web
2018-01-01,7,45233,Yucatán,YUC,6461.857142857143,Correo
2018-01-01,47,325476,Yucatán,YUC,6925.021276595745,Call Center
2018-01-01,46,230688,Yucatán,YUC,5014.95652173913,Recomendación
2018-01-01,61,388048,Yucatán,YUC,6361.44262295082,Web
2018-01-01,5,51090,Zacatecas,ZAC,10218,Correo
2018-01-01,33,367618,Zacatecas,ZAC,11139.939393939394,Call Center
2018-01-01,32,260557,Zacatecas,ZAC,8142.40625,Recomendación
2018-01-01,43,438292,Zacatecas,ZAC,10192.837209302326,Web
2018-02-01,15,84817,Ciudad de México,CMX,5654.466666666666,Correo
2018-02-01,95,610307,Ciudad de México,CMX,6424.284210526316,Call Center
2018-02-01,93,432569,Ciudad de México,CMX,4651.279569892473,Recomendación
2018-02-01,123,727638,Ciudad de México,CMX,5915.756097560976,Web
2018-02-01,3,31256,Aguascalientes,AGU,10418.666666666666,Correo
2018-02-01,21,224900,Aguascalientes,AGU,10709.52380952381,Call Center
2018-02-01,20,159403,Aguascalientes,AGU,7970.15,Recomendación
2018-02-01,27,268137,Aguascalientes,AGU,9931,Web
2018-02-01,4,44397,Baja California,BCN,11099.25,Correo
2018-02-01,28,319464,Baja California,BCN,11409.42857142857,Call Center
2018-02-01,28,226427,Baja California,BCN,8086.678571428572,Recomendación
2018-02-01,36,380880,Baja California,BCN,10580,Web
2018-02-01,5,50860,Baja California Sur,BCS,10172,Correo
2018-02-01,33,365963,Baja California Sur,BCS,11089.787878787878,Call Center
2018-02-01,33,259385,Baja California Sur,BCS,7860.151515151515,Recomendación
2018-02-01,43,436319,Baja California Sur,BCS,10146.953488372093,Web
2018-02-01,2,12432,Campeche,CAM,6216,Correo
2018-02-01,10,89458,Campeche,CAM,8945.8,Call Center
2018-02-01,10,63405,Campeche,CAM,6340.5,Recomendación
2018-02-01,13,106656,Campeche,CAM,8204.307692307691,Web
2018-02-01,7,44349,Coahuila de Zaragoza,COA,6335.571428571428,Correo
2018-02-01,42,319112,Coahuila de Zaragoza,COA,7597.9047619047615,Call Center
2018-02-01,41,226178,Coahuila de Zaragoza,COA,5516.536585365854,Recomendación
2018-02-01,55,380461,Coahuila de Zaragoza,COA,6917.472727272727,Web
2018-02-01,7,42671,Colima,COL,6095.857142857143,Correo
2018-02-01,45,307043,Colima,COL,6823.177777777778,Call Center
2018-02-01,45,217623,Colima,COL,4836.066666666667,Recomendación
2018-02-01,59,366071,Colima,COL,6204.593220338983,Web
2018-02-01,2,11957,Chiapas,CHP,5978.5,Correo
2018-02-01,12,86035,Chiapas,CHP,7169.583333333333,Call Center
2018-02-01,11,60979,Chiapas,CHP,5543.545454545455,Recomendación
2018-02-01,15,102575,Chiapas,CHP,6838.333333333333,Web
2018-02-01,8,32529,Chihuahua,CHH,4066.125,Correo
2018-02-01,48,234067,Chihuahua,CHH,4876.395833333333,Call Center
2018-02-01,47,165900,Chihuahua,CHH,3529.7872340425533,Recomendación
2018-02-01,62,279066,Chihuahua,CHH,4501.064516129032,Web
2018-02-01,7,33889,Durango,DUR,4841.285714285715,Correo
2018-02-01,43,243846,Durango,DUR,5670.837209302325,Call Center
2018-02-01,42,172832,Durango,DUR,4115.047619047619,Recomendación
2018-02-01,55,290725,Durango,DUR,5285.909090909091,Web
2018-02-01,7,35379,Guanajuato,GUA,5054.142857142857,Correo
2018-02-01,41,254569,Guanajuato,GUA,6209,Call Center
2018-02-01,40,180432,Guanajuato,GUA,4510.8,Recomendación
2018-02-01,53,303509,Guanajuato,GUA,5726.584905660377,Web
2018-02-01,4,39157,Guerrero,GRO,9789.25,Correo
2018-02-01,23,281753,Guerrero,GRO,12250.130434782608,Call Center
2018-02-01,22,199699,Guerrero,GRO,9077.227272727272,Recomendación
2018-02-01,29,335919,Guerrero,GRO,11583.413793103447,Web
2018-02-01,6,39529,Hidalgo,HID,6588.166666666667,Correo
2018-02-01,38,284431,Hidalgo,HID,7485.026315789473,Call Center
2018-02-01,38,201597,Hidalgo,HID,5305.184210526316,Recomendación
2018-02-01,50,339112,Hidalgo,HID,6782.24,Web
2018-02-01,13,93181,Jalisco,JAL,7167.7692307692305,Correo
2018-02-01,82,670489,Jalisco,JAL,8176.695121951219,Call Center
2018-02-01,80,475224,Jalisco,JAL,5940.3,Recomendación
2018-02-01,106,799388,Jalisco,JAL,7541.396226415094,Web
2018-02-01,12,48307,México,MEX,4025.5833333333335,Correo
2018-02-01,77,347594,México,MEX,4514.207792207792,Call Center
2018-02-01,76,246365,México,MEX,3241.6447368421054,Recomendación
2018-02-01,100,414418,México,MEX,4144.18,Web
2018-02-01,5,33408,Michoacán de Ocampo,MIC,6681.6,Correo
2018-02-01,31,240392,Michoacán de Ocampo,MIC,7754.580645161291,Call Center
2018-02-01,31,170383,Michoacán de Ocampo,MIC,5496.225806451613,Recomendación
2018-02-01,40,286607,Michoacán de Ocampo,MIC,7165.175,Web
2018-02-01,2,12432,Morelos,MOR,6216,Correo
2018-02-01,10,89458,Morelos,MOR,8945.8,Call Center
2018-02-01,10,63405,Morelos,MOR,6340.5,Recomendación
2018-02-01,13,106656,Morelos,MOR,8204.307692307691,Web
2018-02-01,6,33246,Nayarit,NAY,5541,Correo
2018-02-01,39,239222,Nayarit,NAY,6133.897435897436,Call Center
2018-02-01,39,169554,Nayarit,NAY,4347.538461538462,Recomendación
2018-02-01,51,285212,Nayarit,NAY,5592.392156862745,Web
2018-02-01,12,48307,Nuevo León,NLE,4025.5833333333335,Correo
2018-02-01,77,347594,Nuevo León,NLE,4514.207792207792,Call Center
2018-02-01,76,246365,Nuevo León,NLE,3241.6447368421054,Recomendación
2018-02-01,100,414418,Nuevo León,NLE,4144.18,Web
2018-02-01,2,11957,Oaxaca,OAX,5978.5,Correo
2018-02-01,12,86035,Oaxaca,OAX,7169.583333333333,Call Center
2018-02-01,11,60979,Oaxaca,OAX,5543.545454545455,Recomendación
2018-02-01,15,102575,Oaxaca,OAX,6838.333333333333,Web
2018-02-01,4,29293,Puebla,PUE,7323.25,Correo
2018-02-01,24,210782,Puebla,PUE,8782.583333333334,Call Center
2018-02-01,24,149396,Puebla,PUE,6224.833333333333,Recomendación
2018-02-01,32,251304,Puebla,PUE,7853.25,Web
2018-02-01,13,93181,Querétaro,QUE,7167.7692307692305,Correo
2018-02-01,82,670489,Querétaro,QUE,8176.695121951219,Call Center
2018-02-01,80,475224,Querétaro,QUE,5940.3,Recomendación
2018-02-01,106,799388,Querétaro,QUE,7541.396226415094,Web
2018-02-01,7,29489,Quintana Roo,ROO,4212.714285714285,Correo
2018-02-01,42,212190,Quintana Roo,ROO,5052.142857142857,Call Center
2018-02-01,41,150394,Quintana Roo,ROO,3668.1463414634145,Recomendación
2018-02-01,55,252983,Quintana Roo,ROO,4599.690909090909,Web
2018-02-01,5,30050,San Luis Potosí,SLP,6010,Correo
2018-02-01,31,216223,San Luis Potosí,SLP,6974.935483870968,Call Center
2018-02-01,30,153253,San Luis Potosí,SLP,5108.433333333333,Recomendación
2018-02-01,40,257791,San Luis Potosí,SLP,6444.775,Web
2018-02-01,5,20842,Sinaloa,SIN,4168.4,Correo
2018-02-01,33,149970,Sinaloa,SIN,4544.545454545455,Call Center
2018-02-01,32,106295,Sinaloa,SIN,3321.71875,Recomendación
2018-02-01,42,178802,Sinaloa,SIN,4257.190476190476,Web
2018-02-01,6,40591,Sonora,SON,6765.166666666667,Correo
2018-02-01,36,292071,Sonora,SON,8113.083333333333,Call Center
2018-02-01,35,207012,Sonora,SON,5914.628571428571,Recomendación
2018-02-01,47,348221,Sonora,SON,7408.95744680851,Web
2018-02-01,6,45783,Tabasco,TAB,7630.5,Correo
2018-02-01,40,329432,Tabasco,TAB,8235.8,Call Center
2018-02-01,39,233492,Tabasco,TAB,5986.974358974359,Recomendación
2018-02-01,52,392765,Tabasco,TAB,7553.173076923077,Web
2018-02-01,4,26169,Tamaulipas,TAM,6542.25,Correo
2018-02-01,27,188301,Tamaulipas,TAM,6974.111111111111,Call Center
2018-02-01,27,133463,Tamaulipas,TAM,4943.074074074074,Recomendación
2018-02-01,35,224502,Tamaulipas,TAM,6414.342857142857,Web
2018-02-01,6,33139,Tlaxcala,TLA,5523.166666666667,Correo
2018-02-01,37,238450,Tlaxcala,TLA,6444.594594594595,Call Center
2018-02-01,37,169007,Tlaxcala,TLA,4567.756756756757,Recomendación
2018-02-01,48,284292,Tlaxcala,TLA,5922.75,Web
2018-02-01,6,35122,Veracruz de Ignacio de la Llave,VER,5853.666666666667,Correo
2018-02-01,35,252720,Veracruz de Ignacio de la Llave,VER,7220.571428571428,Call Center
2018-02-01,34,179121,Veracruz de Ignacio de la Llave,VER,5268.264705882353,Recomendación
2018-02-01,45,301305,Veracruz de Ignacio de la Llave,VER,6695.666666666667,Web
2018-02-01,7,40272,Yucatán,YUC,5753.142857142857,Correo
2018-02-01,42,289782,Yucatán,YUC,6899.571428571428,Call Center
2018-02-01,42,205389,Yucatán,YUC,4890.214285714285,Recomendación
2018-02-01,55,345491,Yucatán,YUC,6281.654545454546,Web
2018-02-01,5,45487,Zacatecas,ZAC,9097.4,Correo
2018-02-01,29,327302,Zacatecas,ZAC,11286.275862068966,Call Center
2018-02-01,29,231982,Zacatecas,ZAC,7999.379310344828,Recomendación
2018-02-01,38,390225,Zacatecas,ZAC,10269.078947368422,Web
2018-03-01,16,86935,Ciudad de México,CMX,5433.4375,Correo
2018-03-01,101,625545,Ciudad de México,CMX,6193.514851485149,Call Center
2018-03-01,99,443369,Ciudad de México,CMX,4478.474747474747,Recomendación
2018-03-01,131,745804,Ciudad de México,CMX,5693.160305343511,Web
2018-03-01,3,32036,Aguascalientes,AGU,10678.666666666666,Correo
2018-03-01,22,230515,Aguascalientes,AGU,10477.954545454546,Call Center
2018-03-01,22,163383,Aguascalientes,AGU,7426.5,Recomendación
2018-03-01,28,274831,Aguascalientes,AGU,9815.392857142857,Web
2018-03-01,5,45506,Baja California,BCN,9101.2,Correo
2018-03-01,30,327440,Baja California,BCN,10914.666666666666,Call Center
2018-03-01,29,232080,Baja California,BCN,8002.758620689655,Recomendación
2018-03-01,39,390389,Baja California,BCN,10009.97435897436,Web
2018-03-01,6,52130,Baja California Sur,BCS,8688.333333333334,Correo
2018-03-01,35,375100,Baja California Sur,BCS,10717.142857142857,Call Center
2018-03-01,35,265861,Baja California Sur,BCS,7596.028571428571,Recomendación
2018-03-01,46,447212,Baja California Sur,BCS,9722,Web
2018-03-01,2,12743,Campeche,CAM,6371.5,Correo
2018-03-01,11,91692,Campeche,CAM,8335.636363636364,Call Center
2018-03-01,11,64988,Campeche,CAM,5908,Recomendación
2018-03-01,15,109319,Campeche,CAM,7287.933333333333,Web
2018-03-01,7,45456,Coahuila de Zaragoza,COA,6493.714285714285,Correo
2018-03-01,45,327080,Coahuila de Zaragoza,COA,7268.444444444444,Call Center
2018-03-01,44,231825,Coahuila de Zaragoza,COA,5268.75,Recomendación
2018-03-01,58,389960,Coahuila de Zaragoza,COA,6723.448275862069,Web
2018-03-01,8,43737,Colima,COL,5467.125,Correo
2018-03-01,48,314708,Colima,COL,6556.416666666667,Call Center
2018-03-01,47,223057,Colima,COL,4745.893617021276,Recomendación
2018-03-01,62,375210,Colima,COL,6051.774193548387,Web
2018-03-01,2,12255,Chiapas,CHP,6127.5,Correo
2018-03-01,12,88183,Chiapas,CHP,7348.583333333333,Call Center
2018-03-01,12,62502,Chiapas,CHP,5208.5,Recomendación
2018-03-01,16,105136,Chiapas,CHP,6571,Web
2018-03-01,8,33342,Chihuahua,CHH,4167.75,Correo
2018-03-01,51,239911,Chihuahua,CHH,4704.137254901961,Call Center
2018-03-01,50,170042,Chihuahua,CHH,3400.84,Recomendación
2018-03-01,66,286033,Chihuahua,CHH,4333.833333333333,Web
2018-03-01,7,34735,Durango,DUR,4962.142857142857,Correo
2018-03-01,45,249935,Durango,DUR,5554.111111111111,Call Center
2018-03-01,45,177147,Durango,DUR,3936.6,Recomendación
2018-03-01,59,297984,Durango,DUR,5050.576271186441,Web
2018-03-01,7,36262,Guanajuato,GUA,5180.285714285715,Correo
2018-03-01,44,260925,Guanajuato,GUA,5930.113636363636,Call Center
2018-03-01,43,184936,Guanajuato,GUA,4300.837209302325,Recomendación
2018-03-01,57,311087,Guanajuato,GUA,5457.666666666667,Web
2018-03-01,4,40134,Guerrero,GRO,10033.5,Correo
2018-03-01,24,288787,Guerrero,GRO,12032.791666666666,Call Center
2018-03-01,24,204684,Guerrero,GRO,8528.5,Recomendación
2018-03-01,31,344306,Guerrero,GRO,11106.645161290322,Web
2018-03-01,6,40516,Hidalgo,HID,6752.666666666667,Correo
2018-03-01,41,291532,Hidalgo,HID,7110.536585365854,Call Center
2018-03-01,40,206630,Hidalgo,HID,5165.75,Recomendación
2018-03-01,53,347579,Hidalgo,HID,6558.094339622641,Web
2018-03-01,14,95508,Jalisco,JAL,6822,Correo
2018-03-01,87,687228,Jalisco,JAL,7899.172413793103,Call Center
2018-03-01,85,487089,Jalisco,JAL,5730.458823529411,Recomendación
2018-03-01,113,819347,Jalisco,JAL,7250.858407079646,Web
2018-03-01,13,49513,México,MEX,3808.6923076923076,Correo
2018-03-01,82,356272,México,MEX,4344.780487804878,Call Center
2018-03-01,81,252516,México,MEX,3117.4814814814813,Recomendación
2018-03-01,106,424764,México,MEX,4007.2075471698113,Web
2018-03-01,5,34243,Michoacán de Ocampo,MIC,6848.6,Correo
2018-03-01,33,246393,Michoacán de Ocampo,MIC,7466.454545454545,Call Center
2018-03-01,32,174637,Michoacán de Ocampo,MIC,5457.40625,Recomendación
2018-03-01,43,293762,Michoacán de Ocampo,MIC,6831.674418604651,Web
2018-03-01,2,12743,Morelos,MOR,6371.5,Correo
2018-03-01,11,91692,Morelos,MOR,8335.636363636364,Call Center
2018-03-01,11,64988,Morelos,MOR,5908,Recomendación
2018-03-01,15,109319,Morelos,MOR,7287.933333333333,Web
2018-03-01,7,34076,Nayarit,NAY,4868,Correo
2018-03-01,42,245195,Nayarit,NAY,5837.976190476191,Call Center
2018-03-01,41,173787,Nayarit,NAY,4238.707317073171,Recomendación
2018-03-01,54,292333,Nayarit,NAY,5413.574074074074,Web
2018-03-01,13,49513,Nuevo León,NLE,3808.6923076923076,Correo
2018-03-01,82,356272,Nuevo León,NLE,4344.780487804878,Call Center
2018-03-01,81,252516,Nuevo León,NLE,3117.4814814814813,Recomendación
2018-03-01,106,424764,Nuevo León,NLE,4007.2075471698113,Web
2018-03-01,2,12255,Oaxaca,OAX,6127.5,Correo
2018-03-01,12,88183,Oaxaca,OAX,7348.583333333333,Call Center
2018-03-01,12,62502,Oaxaca,OAX,5208.5,Recomendación
2018-03-01,16,105136,Oaxaca,OAX,6571,Web
2018-03-01,4,30025,Puebla,PUE,7506.25,Correo
2018-03-01,26,216044,Puebla,PUE,8309.384615384615,Call Center
2018-03-01,25,153126,Puebla,PUE,6125.04,Recomendación
2018-03-01,34,257578,Puebla,PUE,7575.823529411765,Web
2018-03-01,14,95508,Querétaro,QUE,6822,Correo
2018-03-01,87,687228,Querétaro,QUE,7899.172413793103,Call Center
2018-03-01,85,487089,Querétaro,QUE,5730.458823529411,Recomendación
2018-03-01,113,819347,Querétaro,QUE,7250.858407079646,Web
2018-03-01,7,30225,Quintana Roo,ROO,4317.857142857143,Correo
2018-03-01,44,217487,Quintana Roo,ROO,4942.886363636364,Call Center
2018-03-01,44,154149,Quintana Roo,ROO,3503.3863636363635,Recomendación
2018-03-01,58,259299,Quintana Roo,ROO,4470.672413793103,Web
2018-03-01,5,30800,San Luis Potosí,SLP,6160,Correo
2018-03-01,33,221621,San Luis Potosí,SLP,6715.787878787879,Call Center
2018-03-01,32,157079,San Luis Potosí,SLP,4908.71875,Recomendación
2018-03-01,43,264227,San Luis Potosí,SLP,6144.813953488372,Web
2018-03-01,5,21362,Sinaloa,SIN,4272.4,Correo
2018-03-01,34,153715,Sinaloa,SIN,4521.029411764706,Call Center
2018-03-01,34,108949,Sinaloa,SIN,3204.3823529411766,Recomendación
2018-03-01,45,183266,Sinaloa,SIN,4072.5777777777776,Web
2018-03-01,6,41604,Sonora,SON,6934,Correo
2018-03-01,38,299363,Sonora,SON,7877.973684210527,Call Center
2018-03-01,38,212180,Sonora,SON,5583.684210526316,Recomendación
2018-03-01,50,356914,Sonora,SON,7138.28,Web
2018-03-01,7,46926,Tabasco,TAB,6703.714285714285,Correo
2018-03-01,42,337657,Tabasco,TAB,8039.452380952381,Call Center
2018-03-01,42,239322,Tabasco,TAB,5698.142857142857,Recomendación
2018-03-01,55,402571,Tabasco,TAB,7319.472727272727,Web
2018-03-01,5,26822,Tamaulipas,TAM,5364.4,Correo
2018-03-01,29,193002,Tamaulipas,TAM,6655.241379310345,Call Center
2018-03-01,28,136795,Tamaulipas,TAM,4885.535714285715,Recomendación
2018-03-01,38,230107,Tamaulipas,TAM,6055.4473684210525,Web
2018-03-01,6,33966,Tlaxcala,TLA,5661,Correo
2018-03-01,40,244404,Tlaxcala,TLA,6110.1,Call Center
2018-03-01,39,173226,Tlaxcala,TLA,4441.692307692308,Recomendación
2018-03-01,51,291390,Tlaxcala,TLA,5713.529411764706,Web
2018-03-01,6,35999,Veracruz de Ignacio de la Llave,VER,5999.833333333333,Correo
2018-03-01,37,259030,Veracruz de Ignacio de la Llave,VER,7000.810810810811,Call Center
2018-03-01,37,183593,Veracruz de Ignacio de la Llave,VER,4961.972972972973,Recomendación
2018-03-01,48,308828,Veracruz de Ignacio de la Llave,VER,6433.916666666667,Web
2018-03-01,7,41278,Yucatán,YUC,5896.857142857143,Correo
2018-03-01,45,297016,Yucatán,YUC,6600.355555555556,Call Center
2018-03-01,44,210517,Yucatán,YUC,4784.477272727273,Recomendación
2018-03-01,59,354117,Yucatán,YUC,6001.983050847458,Web
2018-03-01,5,46622,Zacatecas,ZAC,9324.4,Correo
2018-03-01,31,335473,Zacatecas,ZAC,10821.709677419354,Call Center
2018-03-01,31,237774,Zacatecas,ZAC,7670.129032258064,Recomendación
2018-03-01,40,399967,Zacatecas,ZAC,9999.175,Web
2018-04-01,18,92943,Ciudad de México,CMX,5163.5,Correo
2018-04-01,112,668774,Ciudad de México,CMX,5971.196428571428,Call Center
2018-04-01,110,474008,Ciudad de México,CMX,4309.163636363636,Recomendación
2018-04-01,145,797344,Ciudad de México,CMX,5498.924137931034,Web
2018-04-01,4,34250,Aguascalientes,AGU,8562.5,Correo
2018-04-01,24,246445,Aguascalientes,AGU,10268.541666666666,Call Center
2018-04-01,24,174674,Aguascalientes,AGU,7278.083333333333,Recomendación
2018-04-01,32,293824,Aguascalientes,AGU,9182,Web
2018-04-01,5,48651,Baja California,BCN,9730.2,Correo
2018-04-01,33,350068,Baja California,BCN,10608.121212121212,Call Center
2018-04-01,33,248119,Baja California,BCN,7518.757575757576,Recomendación
2018-04-01,43,417368,Baja California,BCN,9706.232558139534,Web
2018-04-01,6,55732,Baja California Sur,BCS,9288.666666666666,Correo
2018-04-01,39,401022,Baja California Sur,BCS,10282.615384615385,Call Center
2018-04-01,39,284234,Baja California Sur,BCS,7288.051282051282,Recomendación
2018-04-01,51,478118,Baja California Sur,BCS,9374.862745098038,Web
2018-04-01,2,13623,Campeche,CAM,6811.5,Correo
2018-04-01,12,98028,Campeche,CAM,8169,Call Center
2018-04-01,12,69480,Campeche,CAM,5790,Recomendación
2018-04-01,16,116874,Campeche,CAM,7304.625,Web
2018-04-01,8,48597,Coahuila de Zaragoza,COA,6074.625,Correo
2018-04-01,50,349683,Coahuila de Zaragoza,COA,6993.66,Call Center
2018-04-01,49,247846,Coahuila de Zaragoza,COA,5058.081632653061,Recomendación
2018-04-01,64,416909,Coahuila de Zaragoza,COA,6514.203125,Web
2018-04-01,8,46759,Colima,COL,5844.875,Correo
2018-04-01,53,336457,Colima,COL,6348.245283018868,Call Center
2018-04-01,52,238471,Colima,COL,4585.9807692307695,Recomendación
2018-04-01,69,401140,Colima,COL,5813.623188405797,Web
2018-04-01,2,13102,Chiapas,CHP,6551,Correo
2018-04-01,13,94277,Chiapas,CHP,7252.076923076923,Call Center
2018-04-01,13,66821,Chiapas,CHP,5140.076923076923,Recomendación
2018-04-01,17,112402,Chiapas,CHP,6611.882352941177,Web
2018-04-01,9,35646,Chihuahua,CHH,3960.6666666666665,Correo
2018-04-01,56,256490,Chihuahua,CHH,4580.178571428572,Call Center
2018-04-01,55,181793,Chihuahua,CHH,3305.327272727273,Recomendación
2018-04-01,73,305800,Chihuahua,CHH,4189.041095890411,Web
2018-04-01,8,37135,Durango,DUR,4641.875,Correo
2018-04-01,50,267207,Durango,DUR,5344.14,Call Center
2018-04-01,49,189389,Durango,DUR,3865.081632653061,Recomendación
2018-04-01,65,318577,Durango,DUR,4901.184615384615,Web
